date,value
2024-12-09,67608.786
2024-12-10,67643.996
2024-12-11,67652.377
2024-12-12,67661.168
2024-12-13,67661.196
2024-12-14,67707.795
2024-12-15,67727.546
2024-12-16,67740.096
2024-12-17,67748.41
2024-12-18,67776.851
2024-12-19,67785.473
2024-12-20,67785.473
2024-12-21,67787.914
2024-12-22,67787.914
2024-12-23,67842.526
2024-12-24,67849.507
2024-12-25,67849.507
2024-12-26,67863.158
2024-12-27,67872.821
2024-12-28,67879.465
2024-12-29,67893.981
2024-12-30,67897.365
2024-12-31,67900.044
2025-01-01,67907.422
2025-01-02,67917.641
2025-01-03,67919.588
2025-01-04,67929.064
2025-01-05,67934.44
2025-01-06,67947.464
2025-01-07,67960.001
2025-01-08,67975.071
2025-01-09,67984.908
2025-01-10,67990.786
2025-01-11,68000.465
2025-01-12,68013.962
2025-01-13,68023.122
2025-01-14,68033.133
2025-01-15,68053.215
2025-01-16,68065.887
2025-01-17,68074.979
2025-01-18,68085.027
2025-01-19,68094.226
2025-01-20,68107.295
2025-01-21,68124.669
2025-01-22,68140.903
2025-01-23,68160.721
2025-01-24,68165.575
2025-01-25,68174.814
2025-01-26,68176.834
2025-01-27,68187.607
2025-01-28,68191.902
2025-01-29,68210.431
2025-01-30,68214.502
2025-01-31,68226.144
2025-02-01,68228.629
2025-02-02,68233.456
2025-02-03,68236.273
2025-02-04,68244.018
2025-02-05,68244.505
2025-02-06,68244.766
2025-02-07,68252.129
2025-02-08,68252.781
2025-02-09,68252.972
2025-02-10,68261.228
2025-02-11,68270.939
2025-02-12,68277.035
2025-02-13,68290.566
2025-02-14,68291.785
2025-02-15,68303.122
2025-02-16,68315.184
2025-02-17,68319.522
2025-02-18,68350.217
2025-02-19,68374.407
2025-02-20,68382.875
2025-02-21,68383.854
2025-02-22,68390.801
2025-02-23,68404.801
2025-02-24,68407.72
2025-02-25,68410.677
2025-02-26,68408.656
2025-02-27,68411.985
2025-02-28,68417.908
2025-03-01,68417.908
2025-03-02,68418.132
2025-03-03,68430.843
2025-03-04,68432.893
2025-03-05,68429.702
2025-03-06,68429.702
2025-03-07,68432.432
2025-03-08,68432.432
2025-03-09,68432.432
2025-03-10,68431.308
2025-03-11,68429.293
2025-03-12,68437.084
2025-03-13,68442.553
2025-03-14,68448.223
2025-03-15,68453.74
2025-03-16,68454.957
2025-03-17,68470.32
2025-03-18,68479.927
2025-03-19,68486.964
2025-03-20,68488.011
2025-03-21,68501.544
2025-03-22,68505.303
2025-03-23,68502.458
2025-03-24,68514.763
2025-03-25,68524.979
2025-03-26,68528.835
2025-03-27,68536.191
2025-03-28,68536.547
2025-03-29,68544.109
2025-03-30,68548.297
